source,word,aoa,arousal,conc,dom,fam,gender,image,size,valence,humor,social
gpt4o,ant,0.316228,0.489898,0,0.483322,0.523068,0.195959,0.244949,0,0.285657,0.205913,0.2
gpt4o,applause,0.621611,0.496387,0.244949,0.316228,0.2,0.372022,0.316228,0.374166,0.2,0.374166,0.470744
gpt4o,apple,0.244949,0.244949,0.146969,0.244949,0.195959,0.748331,0,0.316228,0.489898,0.382623,0.244949
gpt4o,apron,0.581722,0.244949,0.348712,0.678233,0.2,0.224499,0.24,0,0.244949,0.489898,0.386782
gpt4o,arson,0.313688,0.447214,0.583095,1.02956,0.542586,0.376298,0.2,0.4,0.316228,0.2,0.927362
gpt4o,art,0.316228,0.244949,0.374166,0.374166,0.2,0.583095,0.748331,0.374166,0.509902,0.489898,0.8
gpt4o,artist,0.845222,0.374166,0.678233,0.244949,0.374166,0.4,0.6,0.244949,0.244949,0.244949,0.509902
gpt4o,aspect,0.54626,0.244949,0.4,0.392938,0.509902,0.257682,0.224499,0.547723,0.2,0.316228,0.374166
gpt4o,asthma,0.560714,1.15758,0.4,0.483322,0.547723,0.51923,0.678233,0.489898,0.391918,0.2,0.4
gpt4o,attempt,0.583095,0.316228,0.244949,0.257682,0.222711,0.224499,0.374166,0.316228,0.466476,0.244949,0.547723
gpt4o,author,0.697424,0.436348,0.509902,0.374166,0.316228,0.489898,0.88,0.374166,0.509902,0.332265,0.386782
gpt4o,baby,0.338231,0.810925,0.257682,0.338231,0.222711,0.374166,0.195959,0.374166,0.447214,0.244949,0.630555
gpt4o,balloon,0.447214,0.244949,0.205913,0.812404,0.509902,0.2,0,0.4,0.374166,0.316228,0.682935
gpt4o,ban,0.244949,0.523068,0.4,1.34164,0.4,0.244949,0.51923,0.244949,0.316228,0.244949,0.791454
gpt4o,bandage,0.213542,0.489898,0.195959,0.728286,0.632456,0.509902,0.32619,0.374166,0.6,0.244949,0.386782
gpt4o,basket,0.392938,0.4,0.4,0.509902,0.374166,0.601997,0.32619,0.316228,0.2,0.354401,0
gpt4o,battle,0.374166,0.244949,0.08,0.736478,0.4996,0.257682,0.316228,0.2,0.244949,0.244949,0.338231
gpt4o,bead,0.2,0.244949,0.374166,0.547723,0.412795,0.374166,0.458694,0.316228,0.417612,0.32619,0.244949
gpt4o,beer,0.724983,0.316228,0.2,0.489898,0.12,0.374166,0.374166,0.4,0.4,0.489898,0.244949
gpt4o,beggar,0.552811,1.22246,0.447214,0.244949,0.509902,0.4,0.509902,0.374166,0.233238,0.4,0.693974
gpt4o,belief,0.222711,0.374166,0.374166,0.4,0.43359,0.244949,0.370945,0.6,0.374166,0.4,0.6
gpt4o,bitch,0.663325,0.205913,0.74458,1.34164,0.489898,2.06398,0.547723,0.447214,0.489898,0.374166,0.707107
gpt4o,blame,0.624179,1.0198,0.195959,0.316228,0.374166,0.677052,0.2,0.4,0.4,0.316228,0.527636
gpt4o,bliss,0.560714,0.8,0.233238,0.553534,0.436348,0.374166,0.969536,0.748331,0.318748,0.632456,0.374166
gpt4o,blister,0.553534,0.426146,0.244949,0.374166,0.374166,0.449889,0.678233,0.4,0.244949,0.12,0.2
gpt4o,blood,0.300666,0.860233,0.370945,0.748331,0.374166,0.678233,0.391918,0.8,0.4,0.377359,0.2
gpt4o,blouse,0.8,0.509902,0.189737,0.374166,0.2,0.224499,0.51923,0.2,0,0.374166,0.509902
gpt4o,boast,0.503587,0.4,0.583095,0.845222,0.596657,0.300666,0.374166,0.663325,0.231517,0.447214,0.748331
gpt4o,bondage,0.205913,1.24097,0.8,0.374166,0.509902,0.492341,0.342929,0.663325,0.2,0.244949,0.734847
gpt4o,bonnet,0.734847,0.4,0.244949,0.63435,0.479166,0.4,0.313688,0.374166,0.4,0.244949,0.08
gpt4o,bounce,0.332265,0.2,0.4,0.263818,0.32619,0.614492,0.407922,0.316228,0.244949,0.244949,0.287054
gpt4o,bowel,0.244949,0.8,0.2,0.263818,0.483322,0.374166,0.489898,0.244949,0.32619,0.8,0.2
gpt4o,bowl,0.222711,0.287054,0.458694,0.244949,0.287054,0.2,0.233238,0.374166,0.244949,0.222711,0.08
gpt4o,bracket,0.479166,0.4,0.300666,0.316228,0.374166,0.422374,0.515364,0.583095,0.2,0.509902,0.224499
gpt4o,breakfast,0.222711,0.377359,0.316228,0.195959,0.12,0.316228,0.233238,0.316228,0.4,0.447214,0.583095
gpt4o,breast,0.927362,0.8,0.205913,0.377359,0.370945,0.244949,0.244949,0.489898,0.697424,0.374166,0.547723
gpt4o,bulge,0.470744,0.374166,0.224499,0.374166,0.4,0.26533,0.574804,0.447214,0.244949,0.632456,0
gpt4o,button,0.233238,0.447214,0.386782,0.663325,0.263818,0.734847,0.509902,0.316228,0,0.24,0.387814
gpt4o,camp,0.316228,0.32,0.663325,0.2,0.316228,0.370945,0.374166,0.489898,0.374166,0.222711,0.547723
gpt4o,cancer,0.407922,0.83666,0.678233,0.316228,0.4,0.316228,0.812404,0.916515,0,0,0.8
gpt4o,candle,0.507543,0.244949,0.193907,0.374166,0.4,0.244949,0.300666,0.316228,0.244949,0.244949,0.463033
gpt4o,candy,0.386782,0.509902,0.195959,1,0.287054,0.2,0.193907,0.489898,0.374166,0,0.2
gpt4o,canoe,0.244949,0.374166,0.313688,0.2,0.2,0.463033,0.331059,0.316228,0.374166,0.316228,0.372022
gpt4o,carcass,0.4,0.509902,0.332265,0.552811,0.244949,0.678233,0.337046,0.489898,0.374166,0.244949,0.285657
gpt4o,caress,0.354401,0.840476,0.2,0.663325,0.458694,0.2,0.632456,0.489898,0.574804,0.489898,0.489898
gpt4o,carpet,0.489898,0.374166,0.275681,0.338231,0.4,0.69455,0.463033,0.244949,0.489898,0.244949,0.222711
gpt4o,carriage,0.583095,0.244949,0.292575,0.583095,0.449889,0.670522,0.2,0,0.244949,0.466476,0.63435
gpt4o,castle,0.615142,0.2,0.213542,0.4,0.377359,0.374166,0.2,0.244949,0.316228,0.374166,0.374166
gpt4o,cattle,0.448999,0.205913,0.32619,0.678233,0.509902,0.316228,0.316228,0.509902,0.2,0.244949,0.475815
gpt4o,caution,0.257682,0.87178,0.509902,0.372022,0.509902,0.372022,0.374166,0.2,0.567803,0.174356,0.4
gpt4o,cease,0.332265,0.583095,0.445421,0.489898,0.4,0.08,0.316228,0.489898,0.316228,0.2,0.4
gpt4o,ceiling,0.338231,0.531413,0.374166,0.6,0.244949,0.489898,0.374166,0.489898,0.2,0.257682,0
gpt4o,chauffeur,0.318748,0.257682,0.4,0.969536,0.445421,0.205913,0.509902,0.244949,0.374166,0.244949,0.678233
gpt4o,chest,0.483322,0.4,0.213542,0.233238,0.2,0.748331,0.213542,0.2,0.244949,0.374166,0.4
gpt4o,chew,0.244949,0.374166,0.32619,0.730479,0.2,0.244949,0.222711,0.2,0.244949,0.318748,0.2
gpt4o,child,0,0.447214,0.63435,0.316228,0.222711,0.244949,0.205913,0.374166,0.2,0.2,0.244949
gpt4o,chord,0.633719,0.56356,0.2,0.489898,0,0.244949,0.28,0.2,0.583095,0.2,0.470744
gpt4o,circuit,0.454313,0.318748,0.374166,0.338231,0.2,0.244949,0.678233,0.2,0.2,0.275681,0.244949
gpt4o,city,0.447214,0.4,0.195959,0.4996,0.233238,0.4,0.244949,0.2,0.2,0.224499,0.583095
gpt4o,class,0.354401,0.489898,0.244949,0.583095,0.257682,0.509902,0.5004,0.2,0.489898,0.316228,0.374166
gpt4o,clergy,0.2,0.244949,0.6,0.316228,0.365513,0.313688,0.338231,0.244949,0.4,0.244949,0.632456
gpt4o,cloak,0.492341,0.549909,0.354401,0.2,0.244949,0.447214,0.2,0.374166,0.374166,0.4,0.233238
gpt4o,closure,0.2,0.722219,0.316228,0.895768,0.374166,0.316228,0,0.244949,0.803492,0.244949,0.374166
gpt4o,clover,0.678233,0.4,0.2,0.549181,0.313688,0.316228,0.244949,0.316228,0.287054,0.509902,0
gpt4o,coffin,0.313688,1.36382,0.193907,0.583095,0.263818,0.583095,0.244949,0.2,0.374166,0.244949,0.422374
gpt4o,column,0.547723,0.447214,0.397995,0.509902,0.374166,0.381576,0.244949,0.489898,0.2,0,0.374166
gpt4o,comb,0.231517,0.300666,0.2,0.2,0.4,0.553534,0.271293,0.2,0,0.257682,0.193907
gpt4o,compass,0.244949,0.374166,0.244949,0.374166,0.4,0.475815,0.244949,0.547723,0.2,0.244949,0.374166
gpt4o,complex,0.244949,0.4,0.509902,0.448999,0.372022,0.489898,0.222711,0.663325,0.4,0.374166,0.4
gpt4o,concept,0.80895,0.2,0.316228,0.300666,0.257682,0.244949,0.244949,0.316228,0.193907,0.349857,0.374166
gpt4o,consent,0.248193,0.394968,0.244949,0.734847,0.4,0.509902,0.257682,0.374166,0.374166,0.392938,0.489898
gpt4o,console,0.263818,0.374166,0.583095,1.02956,0.454313,0.583095,0.387814,0.447214,0.2,0.263818,0.954149
gpt4o,contempt,0.374166,0.54626,0.316228,0.374166,0.2,0.748331,0.287054,0.447214,0.2,0.2,0.916515
gpt4o,context,0.6,0.547723,0.374166,0.2,0.656049,0,0.374166,0.374166,0.205913,0.2,0.768375
gpt4o,contract,0.374166,0.748331,0.2,0.509902,0.244949,0.348712,0.547723,0.489898,0.244949,0.2,0.189737
gpt4o,costume,0.126491,0.489898,0.04,0.396989,0.316228,0.374166,0.244949,0.244949,0.263818,0.275681,0.583095
gpt4o,cottage,0.300666,0.447214,0.24,0.396989,0.374166,0.374166,0.224499,0.509902,0.387814,0.374166,0.5004
gpt4o,cotton,0.377359,0.316228,0.538888,0.509902,0.4,0.2,0.628013,0.316228,0.509902,0.16,0.2
gpt4o,couch,0.426146,0.509902,0,0.244949,0.509902,0.244949,0.377359,0.374166,0.316228,0.597997,0.734847
gpt4o,cough,0.244949,0.860233,0.447214,0.628013,0.244949,0.316228,0.4,0.374166,0.263818,0.32619,0.615142
gpt4o,county,0.293939,0.374166,0.601332,0.574108,0.28,0.4,0.707107,0.4,0.2,0.4,0
gpt4o,courage,0.224499,0.4,0.32619,0.2,0.252982,0.392938,0.678233,0.316228,0.374166,0.404969,0.454313
gpt4o,crab,0.205913,0.748331,0.12,0.509902,0.4,0.678233,0.316228,0.4,0.583095,0.525357,0.08
gpt4o,cricket,0.503587,0.338231,1.01784,0.244949,0.244949,0.4,0.48,0.447214,0.748331,0.4,0.4
gpt4o,crisis,0.193907,0.4,0.377359,0.489898,0.5004,0.244949,0,0.244949,0.195959,0.244949,0.734847
gpt4o,crude,0.489898,0.193907,0.244949,0.509902,0.244949,0.504381,0.412795,0.4,0.316228,0.244949,0.812404
gpt4o,crystal,0.205913,0.316228,0.203961,0.4,0.287054,0.4,0.233238,0.2,0.2,0.2,0.2
gpt4o,cuddle,0.504381,0.244949,0.2,1.71464,0.374166,0.244949,0.707107,0.4,0.382623,0.338231,0.509902
gpt4o,culture,0.271293,0.4,0.233238,0.496387,0.231517,0.553534,0.547723,0.489898,0.244949,0.193907,0.381576
gpt4o,cure,0.275681,0.316228,0.374166,0.407922,0.374166,0.244949,0.2,0.4,0.193907,0.370945,0.629285
gpt4o,curtain,0.682935,0.447214,0.244949,0.734847,0.174356,0.287054,0.6,0.2,0.244949,0.26533,0.2
gpt4o,cushion,0.2,0.233238,0.271293,0.509902,0.2,0.678233,0.374166,0.509902,0.244949,0.04,0.244949
gpt4o,dance,0.231517,0.374166,0.583095,0.396989,0.2,0.557136,0.244949,0.547723,0.244949,0.374166,0.447214
gpt4o,dandruff,0.574804,0.83666,0.244949,0.374166,0.547723,0.601332,0.244949,0.2,0.2,0.2,0.16
gpt4o,dare,0.374166,0.547723,0.374166,0.374166,0.313688,0.224499,0.2,0.4,0.374166,0.2,0.547723
gpt4o,date,0.374166,0.244949,0.748331,0.447214,0.316228,0,0.59127,0.244949,0.244949,0.2,0.652993
gpt4o,delight,0.318748,0.954149,0.447214,0.4,0.2,0.135647,0.4,0.447214,0.244949,0.205913,0.663325
gpt4o,desert,0.6,0.678233,0.2,0.872697,0.2,0.195959,0.263818,0.244949,0.374166,0.244949,0
gpt4o,despair,0.2,1.0198,0.2,0.4,0.374166,0.870862,0.2,0.860233,0.4,0,0.652993
gpt4o,dessert,0.340588,0.583095,0.244949,0.547723,0.244949,0.338231,0.244949,0.374166,0.471593,0.4,0.489898
gpt4o,device,0.407922,0.32619,0.458694,0.318748,0.244949,0.313688,0.523832,0.2,0.2,0.2,0.396989
gpt4o,dinner,0.244949,0.316228,0.316228,0.509902,0.04,0.678233,0.224499,0.707107,0.391918,0.233238,0.583095
gpt4o,disgust,0.2,0.6,0.263818,0.598665,0.632456,0.426146,0.509902,0.316228,0.354401,0.195959,0.8
gpt4o,doctor,0.4,0.374166,0.340588,0.447214,0.244949,0.313688,0.213542,0.509902,0.4,0.4,0.32619
gpt4o,doctrine,0.203961,0.285657,0.244949,0.4,0.471593,0.244949,0.263818,0.447214,0.316228,0.316228,0.374166
gpt4o,donkey,0.4,0.222711,0.12,0.4,0.374166,0.244949,0.2,0.2,0.663325,0.2,0.391918
gpt4o,doom,0.526878,0.4,0.458694,0.479166,0.374166,0.678233,0.542586,1.31909,0.244949,0.231517,0.927362
gpt4o,doubt,0.195959,0.583095,0.08,0.374166,0.489898,0.56356,0.342929,0.244949,0.2,0.316228,0.257682
gpt4o,dread,0.372022,0,0.222711,0.374166,0.4,0.8,0.416653,0.509902,0.244949,0.224499,0.562139
gpt4o,duty,0.560714,0.678233,0.318748,0.4,0.316228,0.370945,0.338231,0.374166,0.2,0.313688,0.4
gpt4o,ease,0.629285,0.4,0.509902,0.583095,0.316228,0.4,0.244949,0.374166,0.365513,0.244949,0.633719
gpt4o,employ,0.509902,0.6,0.313688,0.707107,0,0.4,0.854634,0.663325,0.244949,0.374166,0.583095
gpt4o,escort,0.316228,0.374166,0.588558,0.767854,0.463033,0.527636,0.860233,0.489898,0.488262,0.244949,0.927362
gpt4o,essence,0.316228,0.316228,0.332265,0.489898,0.4,0.203961,0.244949,0.509902,0.244949,0.447214,0.489898
gpt4o,excuse,0.2,0.583095,0.4,0.316228,0.16,0.287054,0.316228,0,0.244949,0.2,0.583095
gpt4o,faith,0.454313,0.509902,0.244949,0.489898,0.244949,0.509902,0.453431,0.632456,0.316228,0.278568,0.509902
gpt4o,fame,0.392938,0.316228,0.416653,0.509902,0.4,0.509902,0.316228,0.374166,0.407922,0.374166,0.87178
gpt4o,farewell,0.489898,0.969536,0.287054,0.193907,0.374166,0.5004,0.509902,0.509902,0.374166,0.44,0.509902
gpt4o,fault,0.523068,0.88,0.4,0.574804,0.435431,0.257682,0.509902,0.2,0.224499,0.12,0.372022
gpt4o,feat,0.374166,0.489898,0.374166,0.374166,0.483322,0.04,0.422374,0.489898,0.316228,0.233238,0.4
gpt4o,fiction,0.583095,0.374166,0.509902,0.374166,0.233238,0.387814,0.244949,0.489898,0.447214,0.4,0.611882
gpt4o,figment,0.60531,0.4,0.244949,0.316228,0,0.4,0.774597,0.509902,0.244949,0.4,0.374166
gpt4o,fire,0.224499,0,0.263818,0.448999,0.2,0.374166,0.316228,0.4,0.377359,0.374166,0.547723
gpt4o,flea,0.748331,0.8,0.193907,0.584466,0.193907,0.2,0.244949,0.2,0.271293,0.6,0.2
gpt4o,fleet,0.372022,0.447214,0.6,0.32619,0.2,0.51923,0.663325,0.4,0.547723,0.2,0.338231
gpt4o,flourish,0.32619,0.263818,0.316228,0,0.348712,0.4,0.812404,0.509902,0.463033,0.483322,0.56356
gpt4o,food,0.2,0.4,0.2,0.16,0.0979796,0.509902,0.224499,0.707107,0.2,0.553534,0.812404
gpt4o,forehead,0.416653,0.2,0.316228,0.583095,0.489898,0.4,0.224499,0.374166,0,0.374166,0.2
gpt4o,forge,0.523068,0.509902,0.734847,0.316228,0.396989,0.244949,0.489898,0.316228,0.489898,0.2,0.8
gpt4o,fortress,0.372022,0.374166,0.523832,0.583095,0.285657,0.374166,0.381576,0.374166,0.489898,0.244949,0.338231
gpt4o,fraud,0.205913,0.244949,0.313688,1.24097,0.374166,0.421426,0.489898,0.509902,0.316228,0.2,0.470744
gpt4o,freedom,0.776144,0.32619,0.663325,0.386782,0.213542,0.4,0.760526,0.4,0,0.224499,0.509902
gpt4o,function,0.427083,0.583095,0.509902,0.4,0.370945,0.509902,0.427083,0.447214,0.244949,0.316228,0.553534
gpt4o,fuss,0.509902,0.509902,0.316228,0.374166,0.313688,0.427083,0.56356,0.374166,0.2,0.244949,0.32619
gpt4o,gain,0.632456,0.447214,0.448999,0.509902,0.224499,0.632456,0.382623,0.734847,0.374166,0.354401,0.994786
gpt4o,game,0.374166,0.407922,0.812404,0.244949,0,0.523832,0.632456,0.4,0.32619,0.2,0.916515
gpt4o,garbage,0.374166,0.707107,0.447214,0.583095,0.332265,0.372022,0.547723,0.663325,0.244949,0.244949,0.2
gpt4o,giraffe,0.492341,0.768375,0.257682,0.316228,0.4,0.488262,0.257682,0.316228,0.4,0.244949,0.195959
gpt4o,gist,0.257682,0.417612,0.604649,0.224499,0.374166,0.4,0.316228,0.2,0.244949,0.354401,0.547723
gpt4o,glacier,0.231517,0.547723,0.12,0.547723,0.4,0.374166,0.370945,0.509902,0.287054,0.244949,0
gpt4o,glee,0.56356,0.492341,0.4,0.583095,0.4,0.374166,0.233238,0.632456,0.489898,0,0.4
gpt4o,gloom,0.318748,1.36382,0.313688,0.504381,0.4,0.860233,0.936803,0.678233,0.374166,0.244949,0.377359
gpt4o,goose,0.342929,0.707107,0.32619,0.316228,0.2,0.244949,0.374166,0.509902,0.2,0.244949,0.195959
gpt4o,greed,0.69455,0.969536,0.244949,0.213542,0.4,0.244949,0.195959,0.632456,0.316228,0.2,0.583095
gpt4o,grind,0.374166,0.538888,0.583095,1.05338,0.741889,0.2,0.354401,0.4,0.08,0.193907,0.244949
gpt4o,guilt,0.412795,0.560714,0.233238,0.571314,0.4,0.663325,0.2,0.316228,0.233238,0.185472,0.916515
gpt4o,guitar,0.316228,0.509902,0.244949,0.583095,0.244949,0.244949,0.244949,0.316228,0.316228,0.263818,0.244949
gpt4o,hall,0.244949,0.547723,0.244949,0.2,0,0.374166,0.313688,0.374166,0.244949,0.324962,0.2
gpt4o,ham,0.374166,0.583095,0.213542,0.812404,0.244949,0.374166,0.316228,0.244949,0.4,0.447214,0.4
gpt4o,hammock,0.447214,0.244949,0.377359,0.996795,0.244949,0.195959,0.316228,0.509902,0.285657,0.674092,0.316228
gpt4o,hand,0.257682,0.244949,0,0.2,0.244949,0.313688,0.213542,0.4,0.2,0,0.662118
gpt4o,handle,0.244949,0.374166,0.526878,0.244949,0.5004,0.244949,0.6,0.244949,0.244949,0.224499,0.2
gpt4o,harvest,0.435431,0.492341,0.447214,0.526878,0.374166,0.224499,0.509902,0.244949,0.489898,0.244949,0.4996
gpt4o,hate,0.195959,0.583095,0.511468,0.489898,0.447214,0.567098,0.377359,0.2,0,0.244949,0.583095
gpt4o,head,0.244949,0.678233,0.244949,0.316228,0.08,0.504381,0.316228,0.374166,0.2,0.185472,0.447214
gpt4o,health,0.59127,0,0.316228,0.374166,0.231517,0.285657,0.316228,0.2,0.213542,0.4,1.04881
gpt4o,heaven,0.32619,1.16619,0.332265,0.678233,0.374166,0.449889,0.598665,0.316228,0.2,0.275681,0.974885
gpt4o,hit,0.4,0.509902,0.416653,1.6,0.342929,0.583095,0.244949,0.244949,0.489898,0.193907,0.6
gpt4o,honey,0.244949,0.205913,0,0.83666,0.244949,0.316228,0.4,0.244949,0.2,0.2,0.663325
gpt4o,hope,0.316228,0.734847,0.244949,0.705408,0.386782,0.372022,0.244949,0.2,0.205913,0.583095,0.4
gpt4o,hostage,0.374166,0.2,0.748331,0.244949,0.722772,0.5004,0.6,0.678233,0.205913,0,0.632456
gpt4o,hostess,0.365513,0.707107,0.509902,1.15758,0.4,0.374166,0.287054,0.316228,0.374166,0.4,0.678233
gpt4o,hurdle,0.523832,0.40694,0.488262,0.812404,0.449889,0.2,0.374166,0.663325,0.193907,0.316228,0.316228
gpt4o,husband,0.660303,0.488262,0.496387,0.374166,0.244949,0.316228,0.661513,0.509902,0.707107,0.374166,0.174356
gpt4o,impress,0.4,0.224499,0.4,0.316228,0.436348,0.2,0.374166,0.678233,0.4,0.0489898,0.509902
gpt4o,incest,0.2,0.632456,0.2,0.447214,0.640625,1.01705,0.748331,0.316228,0.2,0,0.678233
gpt4o,island,0.292575,0.8,0.12,0.244949,0.374166,0.492341,0.08,0.2,0.2,0.193907,0.374166
gpt4o,issue,0.372022,0.489898,0.4,0.705408,0.04,0.244949,0.244949,0.4,0.04,0,0.4
gpt4o,item,0.547723,0.560714,0.374166,0,0.374166,0,0.509902,0.374166,0,0.224499,0.583095
gpt4o,jacket,0.244949,0.374166,0.12,0.2,0.316228,0.205913,0.244949,0.4,0.257682,0.316228,0.193907
gpt4o,jewel,0.32619,0.632456,0.04,0.445421,0.316228,0.313688,0.2,0.734847,0.318748,0.4,0.224499
gpt4o,jungle,0.4,0.224499,0.374166,0.2,0.244949,0.4,0.313688,0.2,0.244949,0.244949,0.370945
gpt4o,junk,0.174356,0.734847,0.509902,0.523832,0.2,0.509902,0.370945,0.447214,0.4,0.332265,0.28
gpt4o,justice,0.354401,0.581722,0.263818,0.2,0.374166,0.374166,0.271293,0.8,0.4,0.509902,0.316228
gpt4o,kill,0.509902,0.2,0.391918,2.75855,0.632456,0.316228,0.765768,0.547723,0.231517,0,0.411825
gpt4o,knock,0.377359,0.195959,0.354401,0.392938,0.24,0.244949,0.16,0.244949,0.316228,0.386782,0.583095
gpt4o,knowledge,0.894427,0.748331,0.244949,0.316228,0.244949,0.374166,0.316228,0.374166,0.316228,0.224499,0.60531
gpt4o,lace,0.2,0.583095,0.244949,0.640625,0.316228,0.318748,0.374166,0.489898,0.342929,0.318748,0.678233
gpt4o,ladder,0.318748,0.233238,0.374166,0.244949,0.374166,0.449889,0.2,0.244949,0.4,0.316228,0.222711
gpt4o,launch,0.5004,0.374166,0.447214,0.489898,0.185472,0.374166,0.316228,0.316228,0.195959,0.374166,0.583095
gpt4o,leaf,0.374166,0.5004,0.32619,0.32619,0,0.509902,0.04,0.4,0.447214,0,0.04
gpt4o,leisure,0.557136,0.374166,0.4,0.300666,0.374166,0.489898,0.661513,0.509902,0.374166,0.287054,0.583095
gpt4o,leopard,0.523068,0.51614,0.316228,0.374166,0.2,0.244949,0.174356,0.4,0.583095,0.244949,0.338231
gpt4o,lettuce,0.509902,0.316228,0.12,0.633719,0.374166,0.734847,0.244949,0.244949,0.193907,0.271293,0
gpt4o,limit,0.921737,0.332265,0.4,0.791454,0.244949,0.4,0.489898,0.374166,0.12,0.338231,0.4
gpt4o,line,0.244949,0.332265,0.374166,0.40694,0,0.244949,0.489898,0.489898,0.12,0.374166,0.449889
gpt4o,lobster,0.688186,0.707107,0.04,0.447214,0.509902,0.287054,0.4,0.2,0.370945,0.374166,0.193907
gpt4o,luck,0.377359,0.693974,0.233238,0.374166,0.316228,0.667533,0.205913,0.489898,0.4,0.436348,0.734847
gpt4o,luggage,0.412795,0.8,0.244949,0.489898,0.2,0.382623,0.447214,0.316228,0,0.4,0.489898
gpt4o,lumber,0.372022,0.448999,0.4,0.767854,0.4,0.244949,0.489898,0.2,0.2,0.489898,0
gpt4o,lunch,0.04,0.244949,0.16,0.244949,0.2,0.583095,0.583095,0.244949,0.224499,0.372022,1
gpt4o,lust,0.316228,0.387814,0.316228,0.873155,0.509902,0.63435,0.392938,0.632456,0.678233,0.632456,0.2
gpt4o,malice,0.491528,0.748331,0.244949,0.970773,0.316228,0.509902,0.213542,1.02956,0.2,0.244949,0.6
gpt4o,mammal,0.509902,0.509902,0.40694,0.382623,0.4,0.374166,0.313688,0.489898,0.32619,0.2,0.377359
gpt4o,mansion,0.509902,0.632456,0.300666,0.244949,0.2,0.584466,0.193907,0.2,0.6,0.2,0.2
gpt4o,marvel,0.51923,0.4,0.447214,0.4,0.489898,0.224499,0.316228,0.374166,0.2,0.2,0.318748
gpt4o,mate,0.374166,0.374166,0.547723,0.244949,0,0.209762,0.374166,0.678233,0.338231,0.448999,0.447214
gpt4o,melon,0.374166,0.4,0.08,0.374166,0.244949,0.396989,0.222711,0.374166,0.2,0.4,0.2
gpt4o,menace,0.354401,0.332265,0.526878,2,0.509902,0.509902,0.4,0.316228,0.51923,0.233238,1.15758
gpt4o,merchant,0.2,0.338231,0.32619,0.374166,0.4,0.316228,0.688767,0.316228,0.244949,0.244949,0.492341
gpt4o,message,0.205913,0.80895,0.509902,0.374166,0.316228,0.244949,0.4,0.374166,0.244949,0.244949,0.509902
gpt4o,metal,0.4,0.316228,0.426146,0.377359,0.447214,0.553534,0.382623,0.509902,0.2,0.2,0
gpt4o,methane,0.374166,0.316228,0.374166,0.4,0.475815,0.649307,0.598665,0.374166,0.316228,0.489898,0
gpt4o,method,0.470744,0.447214,0.504381,0.244949,0.244949,0.244949,0.374166,0.447214,0.300666,0.213542,0.244949
gpt4o,midst,0.496387,0.407922,0.511468,0.483322,0.244949,0.4,0.449889,0.244949,0.16,0.32619,0.63435
gpt4o,mirror,0.4,0.447214,0.244949,0.567803,0.12,0.488262,0.244949,0.509902,0.374166,0.233238,0.509902
gpt4o,mischief,0.374166,0.316228,0.370945,0.734847,0.458694,0.224499,0.509902,0.374166,0.244949,0.316228,0.583095
gpt4o,mistress,0.374166,0.316228,0.374166,1.58114,0.316228,0.244949,0.374166,0.244949,0.374166,0.205913,0.6
gpt4o,model,0.489898,0.374166,0.860233,0.632456,0.244949,0.51614,0.509902,0.244949,0.632456,0.244949,0.6
gpt4o,moisture,0.4,0.318748,0.257682,0.678233,0.2,0.2,0.632456,0.244949,0.193907,0.316228,0.2
gpt4o,moment,0.213542,0.492341,0.386782,0.195959,0.244949,0.489898,0.244949,0.4,0.523068,0.332265,0.583095
gpt4o,monarch,0.185472,0.734847,0.693974,0.244949,0.36,0.678233,0.244949,0.316228,0.377359,0.244949,1.08701
gpt4o,monkey,0.374166,0.489898,0.0979796,0.447214,0.244949,0.2,0,0.4,0.374166,0.244949,1.07703
gpt4o,monster,0.372022,0.32619,0.504381,2.39583,0.287054,0.4,0.2,0.244949,0.4,0.509902,0.748331
gpt4o,mood,0.488262,0.365513,0.205913,0.374166,0.4,0.489898,0.374166,0.4,0.244949,0.316228,0.567098
gpt4o,morsel,0,0.374166,0.195959,0.338231,0.2,0.374166,0.583095,0.316228,0.470744,0.377359,0.547723
gpt4o,moth,0,0.547723,0.224499,0.392938,0.374166,0.538145,0.316228,0.2,0.231517,0.447214,0
gpt4o,mother,0.316228,0.748331,0.4,0.663325,0.244949,0.4,0.392938,0.509902,0.244949,0.436348,0.2
gpt4o,mug,0.318748,0.489898,0.436348,0.509902,0.374166,0.2,0.374166,0.2,0.374166,0.374166,0.2
gpt4o,mural,0.244949,0.16,0.5004,0.222711,0.374166,0.4,0.04,0.4,0.2,0,0.496387
gpt4o,myth,0.374166,0.374166,0.447214,0.231517,0.374166,0.244949,0.387814,0.748331,0.244949,0.4,0.244949
gpt4o,necklace,0.4,0.509902,0.332265,0.4,0.224499,0.58515,0.2,0.374166,0.489898,0.313688,0.62482
